,molecule_chembl_id,IC50,units,smiles,pIC50
177,CHEMBL1243345,0.8,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCF,9.096910013008056
178,CHEMBL4087740,0.8,nM,C=CC(=O)Nc1cc(F)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,9.096910013008056
179,CHEMBL4277911,0.8,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,9.096910013008056
180,CHEMBL3814959,0.803,nM,NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,9.09528445472132
181,CHEMBL3360620,0.82,nM,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],9.086186147616283
182,CHEMBL599047,0.85,nM,O=C(Cn1sc2ccccc2c1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.070581074285707
183,CHEMBL3814211,0.854,nM,NC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,9.068542129310995
184,CHEMBL3357638,0.89,nM,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,9.050609993355087
185,CHEMBL3355874,0.89,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],9.050609993355087
186,CHEMBL96065,0.89,nM,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,9.050609993355087
187,CHEMBL3233785,0.9,nM,O=C(/C=C/CN1CC2CCC1C(=O)C2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,9.045757490560675
188,CHEMBL3759369,0.9,nM,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,9.045757490560675
189,CHEMBL3946096,0.9,nM,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(=O)NC,9.045757490560675
190,CHEMBL3622664,0.9,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,9.045757490560675
191,CHEMBL205059,0.9,nM,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,9.045757490560675
192,CHEMBL3759199,0.9,nM,COc1cccc(OC)c1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,9.045757490560675
193,CHEMBL53690,0.91,nM,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,9.040958607678906
194,CHEMBL338114,0.91,nM,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,9.040958607678906
195,CHEMBL126372,0.92,nM,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.036212172654444
196,CHEMBL165630,0.93,nM,OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.031517051446064
197,CHEMBL189779,0.94,nM,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,9.0268721464003
198,CHEMBL4577883,0.94,nM,COC[C@@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,9.0268721464003
199,CHEMBL31816,0.95,nM,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,9.022276394711152
200,CHEMBL328106,0.96,nM,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,9.017728766960431
201,CHEMBL1090358,0.96,nM,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5sccn45)n3)cc2)CC1,9.017728766960431
202,CHEMBL31570,0.97,nM,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,9.013228265733755
203,CHEMBL3962233,1.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,9.0
204,CHEMBL3655352,1.0,nM,O=C(/C=C/CN1CCCOCC1)N1CCCc2c(sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c23)C1,9.0
205,CHEMBL165574,1.0,nM,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,9.0
206,CHEMBL3416592,1.0,nM,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,9.0
207,CHEMBL153573,1.0,nM,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,9.0
208,CHEMBL3655351,1.0,nM,CN(C/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4cc(O)c(Cl)c(Cl)c4)c23)C1)C(C)(C)C,9.0
209,CHEMBL3968039,1.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,9.0
210,CHEMBL3655350,1.0,nM,CC(C)C(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4cc(O)cc(Cl)c4)c23)C1,9.0
211,CHEMBL4448162,1.0,nM,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2cc1OCCCN1CCOCC1,9.0
212,CHEMBL271705,1.0,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCOCC4)c23)ccc1OCc1ccccn1,9.0
213,CHEMBL3655349,1.0,nM,O=C(/C=C/CNC12CC3CC(CC(C3)C1)C2)N1CCc2c(sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c23)C1,9.0
214,CHEMBL121954,1.0,nM,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,9.0
215,CHEMBL213007,1.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,9.0
216,CHEMBL4575583,1.0,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3nc(SC)n(C)c3-c3ccc(F)cc3)ccn2)c1,9.0
217,CHEMBL4293734,1.0,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)CC1,9.0
218,CHEMBL3678946,1.0,nM,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)nc21,9.0
219,CHEMBL475768,1.0,nM,CS(=O)(=O)CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,9.0
220,CHEMBL3655347,1.0,nM,CC(C)N(C)C/C=C/C(=O)N1CCc2c(oc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,9.0
221,CHEMBL3741490,1.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,9.0
222,CHEMBL79215,1.0,nM,c1ccc(NCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2cccc2)cc1,9.0
223,CHEMBL30432,1.0,nM,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,9.0
224,CHEMBL3674150,1.0,nM,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3F)nc21,9.0
225,CHEMBL76751,1.0,nM,c1csc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)c1,9.0
226,CHEMBL308498,1.0,nM,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0
227,CHEMBL4128567,1.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CCc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,9.0
228,CHEMBL312753,1.0,nM,OCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,9.0
229,CHEMBL4090601,1.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,9.0
230,CHEMBL431977,1.0,nM,NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,9.0
231,CHEMBL3655336,1.0,nM,O=C(/C=C/CN1CCCOCC1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,9.0
232,CHEMBL4126630,1.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)c1,9.0
233,CHEMBL310853,1.0,nM,c1csc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)c1,9.0
234,CHEMBL4095447,1.0,nM,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc4ccccc34)c3c(N)ncnc32)C1,9.0
235,CHEMBL3655342,1.0,nM,CN(C)C(=O)N1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(Nc5ccc(F)c(Cl)c5)c34)C2)CC1,9.0
236,CHEMBL3655341,1.0,nM,COCCN(C/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1)CCOC,9.0
237,CHEMBL415738,1.0,nM,Cc1cccc(Nc2cc(NCCO)ncn2)c1,9.0
238,CHEMBL3655338,1.0,nM,CC(C)(CN1CCOCC1)NC/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,9.0
239,CHEMBL3655340,1.0,nM,CN1CCC[C@H]1/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,9.0
240,CHEMBL2031296,1.01,nM,CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.995678626217357
241,CHEMBL1204305,1.05,nM,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,8.978810700930062
242,CHEMBL3814956,1.06,nM,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.97469413473523
243,CHEMBL3818547,1.06,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,8.97469413473523
244,CHEMBL2437469,1.07,nM,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.97061622231479
245,CHEMBL3355879,1.08,nM,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1,8.96657624451305
246,CHEMBL3655337,1.1,nM,O=C(/C=C/CN1C2CCC1CC2)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,8.958607314841775
247,CHEMBL4096980,1.1,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc4ccccc4c3)ccn2)c1,8.958607314841775
248,CHEMBL3623284,1.1,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CC[C@@H](N(C)C)C1,8.958607314841775
249,CHEMBL165788,1.1,nM,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,8.958607314841775
250,CHEMBL358934,1.1,nM,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,8.958607314841775
251,CHEMBL162034,1.1,nM,CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.958607314841775
252,CHEMBL3663926,1.1,nM,C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,8.958607314841775
253,CHEMBL4099329,1.1,nM,COc1ccc(N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23)cc1,8.958607314841775
254,CHEMBL4206716,1.1,nM,CN1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.958607314841775
255,CHEMBL437890,1.1,nM,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,8.958607314841775
256,CHEMBL4209019,1.1,nM,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,8.958607314841775
257,CHEMBL3663925,1.1,nM,C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)CC1,8.958607314841775
258,CHEMBL3970231,1.1,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,8.958607314841775
259,CHEMBL296168,1.1,nM,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.958607314841775
260,CHEMBL264382,1.1,nM,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,8.958607314841775
261,CHEMBL4089863,1.1,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc5ccccc5c4)cc23)c(OC)cc1N(C)CCN(C)C,8.958607314841775
262,CHEMBL3960853,1.1,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCOCC4)cc3)cc12)c1ccccc1,8.958607314841775
263,CHEMBL2032376,1.16,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.935542010773082
264,CHEMBL3355890,1.18,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,8.928117992693874
265,CHEMBL127058,1.2,nM,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.920818753952375
266,CHEMBL162223,1.2,nM,Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,8.920818753952375
267,CHEMBL3622645,1.2,nM,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.920818753952375
268,CHEMBL4284780,1.2,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.920818753952375
269,CHEMBL166358,1.2,nM,CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.920818753952375
270,CHEMBL153206,1.2,nM,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,8.920818753952375
271,CHEMBL4091276,1.2,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)C(C)C5)cc4OC)nc32)c1,8.920818753952375
272,CHEMBL3663927,1.2,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(N4CCN(C)CC4)c3)c(C(N)=O)nc2CC)c1,8.920818753952375
273,CHEMBL3663936,1.2,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c(C)c3)c(C(N)=O)nc2CC)C1,8.920818753952375
274,CHEMBL3663923,1.2,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1C,8.920818753952375
275,CHEMBL53665,1.2,nM,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2n1,8.920818753952375
276,CHEMBL4288246,1.2,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,8.920818753952375
277,CHEMBL3622632,1.2,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.920818753952375
278,CHEMBL3663934,1.2,nM,CCC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)C1,8.920818753952375
279,CHEMBL3622639,1.2,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.920818753952375
280,CHEMBL69358,1.2,nM,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,8.920818753952375
281,CHEMBL598007,1.24,nM,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@H]1CN1CCCCC1,8.906578314837764
282,CHEMBL153525,1.24,nM,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,8.906578314837764
283,CHEMBL2441568,1.29,nM,Fc1ccc(Nc2ncnc3cc4c(cc23)NCCO4)cc1Cl,8.88941028970075
284,CHEMBL4277912,1.3,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,8.886056647693163
285,CHEMBL3752363,1.3,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(C)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.886056647693163
286,CHEMBL3663921,1.3,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,8.886056647693163
287,CHEMBL3663930,1.3,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C4CCN(C)CC4)c3)c(C(N)=O)nc2C(C)C)c1,8.886056647693163
288,CHEMBL3663933,1.3,nM,C=CC(=O)N1CCC(c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)CC1,8.886056647693163
289,CHEMBL3663935,1.3,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,8.886056647693163
290,CHEMBL3352869,1.3,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,8.886056647693163
291,CHEMBL203661,1.3,nM,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.886056647693163
292,CHEMBL3545154,1.3,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,8.886056647693163
293,CHEMBL161895,1.3,nM,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)cc23)c1,8.886056647693163
294,CHEMBL3916927,1.3,nM,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1,8.886056647693163
295,CHEMBL176891,1.32,nM,CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,8.87942606879415
296,CHEMBL3818115,1.34,nM,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,8.872895201635192
297,CHEMBL3972316,1.39,nM,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,8.856985199745905
298,CHEMBL4522240,1.4,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1,8.853871964321762
299,CHEMBL128467,1.4,nM,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.853871964321762
300,CHEMBL127082,1.4,nM,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,8.853871964321762
301,CHEMBL3655344,1.4,nM,CC(C)N(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3c2C1,8.853871964321762
302,CHEMBL3932784,1.4,nM,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCSC,8.853871964321762
303,CHEMBL3929060,1.4,nM,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(N)=O,8.853871964321762
304,CHEMBL4130016,1.4,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(CCCc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,8.853871964321762
305,CHEMBL1916891,1.4,nM,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.853871964321762
306,CHEMBL202411,1.4,nM,O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.853871964321762
307,CHEMBL2138625,1.4,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,8.853871964321762
308,CHEMBL4086000,1.4,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)nc4)nc32)c1,8.853871964321762
309,CHEMBL3663922,1.4,nM,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1Oc1cccc(NC(=O)/C=C/CN(C)C)c1,8.853871964321762
310,CHEMBL4286318,1.4,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.853871964321762
311,CHEMBL3663928,1.4,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c(C(N)=O)nc2CC)c1,8.853871964321762
312,CHEMBL2029439,1.41,nM,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.85078088734462
313,CHEMBL3814320,1.43,nM,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.844663962534938
314,CHEMBL3360605,1.44,nM,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-],8.84163750790475
315,CHEMBL2031306,1.46,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,8.835647144215564
316,CHEMBL2032380,1.47,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1,8.832682665251824
317,CHEMBL4591886,1.48,nM,CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC)CC,8.829738284605043
318,CHEMBL3759359,1.5,nM,COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,8.823908740944319
319,CHEMBL3623283,1.5,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CCOCC1,8.823908740944319
320,CHEMBL165731,1.5,nM,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,8.823908740944319
321,CHEMBL204638,1.5,nM,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,8.823908740944319
322,CHEMBL3814812,1.5,nM,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCCN5CCOCC5)cc34)cc2Cl)c1,8.823908740944319
323,CHEMBL3663937,1.5,nM,C=CC(=O)Nc1ccc(F)c(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2CC)c1,8.823908740944319
324,CHEMBL3919609,1.5,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1,8.823908740944319
325,CHEMBL338175,1.5,nM,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.823908740944319
326,CHEMBL3623279,1.5,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CCOCC1,8.823908740944319
327,CHEMBL165508,1.5,nM,Brc1cccc(Nc2ncnc3cnc(NCc4cccnc4)cc23)c1,8.823908740944319
328,CHEMBL27688,1.5,nM,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,8.823908740944319
329,CHEMBL3759480,1.5,nM,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,8.823908740944319
330,CHEMBL4288562,1.5,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)c1,8.823908740944319
331,CHEMBL3663924,1.5,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)c(C(N)=O)nc2C(C)C)c1,8.823908740944319
332,CHEMBL31656,1.5,nM,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,8.823908740944319
333,CHEMBL3939913,1.51,nM,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,8.821023052706831
334,CHEMBL4071827,1.52,nM,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,8.818156412055227
335,CHEMBL2029440,1.52,nM,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.818156412055227
336,CHEMBL4450824,1.54,nM,CC(C)OCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8.812479279163536
337,CHEMBL297968,1.6,nM,C=CC(=O)Nc1ccc2c(Nc3cccc(C)c3)ncnc2c1,8.795880017344075
338,CHEMBL416611,1.6,nM,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,8.795880017344075
339,CHEMBL4085842,1.6,nM,C=CC(=O)Nc1cc(Nc2cc(-c3cn(C)c4ccccc34)ncn2)c(OC)cc1N(C)CCN(C)C,8.795880017344075
340,CHEMBL3753011,1.6,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.795880017344075
341,CHEMBL202360,1.6,nM,C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.795880017344075
342,CHEMBL4212884,1.6,nM,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,8.795880017344075
343,CHEMBL4103194,1.6,nM,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)C(C)C5)cc4OC)nc32)cc(C(F)(F)F)c1,8.795880017344075
344,CHEMBL53637,1.6,nM,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,8.795880017344075
